"store_code","datetime","staff_id","register_number","product_code","quantity","payment_method","customer_segment_code","customer_segment_name"
"AO-1","2024-01-24T05:38:51.360Z","3","4","17","15","2","2","ファミリーサポート層"
"AO-1","2024-07-26T17:03:16.774Z","9","4","10","3","3","A5","ウェルネス志向層"
"AO-1","2025-12-17T13:49:40.684Z","9","1","16","15","2","A5","ウェルネス志向層"
"AO-1","2024-12-04T16:55:02.747Z","4","4","19","13","1","2","ファミリーサポート層"
"AO-1","2024-10-23T01:47:02.277Z","6","3","12","16","1","4","自己投資志向層"
"AO-1","2025-03-29T17:36:34.206Z","8","3","19","10","3","A5","ウェルネス志向層"
"AO-1","2025-08-21T16:35:28.017Z","3","1","11","9","2","A5","ウェルネス志向層"
"AO-1","2025-12-15T09:58:58.789Z","4","4","18","5","1","4","自己投資志向層"
"AO-1","2024-01-12T13:07:47.736Z","9","3","10","7","2","3","コスパ重視層"
"AO-1","2024-10-03T00:09:35.940Z","9","4","12","14","3","2","ファミリーサポート層"
"AO-1","2025-08-02T17:17:01.724Z","4","3","16","8","3","1","ライフスタイル充実層"
"AO-1","2024-07-08T08:06:48.657Z","7","2","17","7","1","4","自己投資志向層"
"AO-1","2025-03-27T23:42:14.217Z","3","4","17","20","2","3","コスパ重視層"
"AO-1","2024-03-19T00:59:45.092Z","7","4","18","8","1","4","自己投資志向層"
"AO-1","2024-06-16T14:10:28.119Z","10","1","10","3","3","A5","ウェルネス志向層"
"AO-1","2024-08-30T20:03:52.781Z","7","1","11","11","2","3","コスパ重視層"
"AO-1","2025-05-17T15:34:14.319Z","8","5","19","15","2","4","自己投資志向層"
"AO-1","2024-02-08T05:52:33.137Z","9","2","19","6","1","3","コスパ重視層"
"AO-1","2024-02-09T23:14:09.924Z","3","3","19","1","1","A5","ウェルネス志向層"
"AO-1","2025-07-06T10:48:25.750Z","10","5","18","8","3","1","ライフスタイル充実層"
"AO-1","2025-12-03T14:54:38.250Z","10","1","14","3","2","2","ファミリーサポート層"
"AO-1","2024-03-23T23:54:53.796Z","10","4","16","11","1","3","コスパ重視層"
"AO-1","2025-10-20T03:51:53.991Z","1","1","14","14","2","4","自己投資志向層"
"AO-1","2024-09-20T20:32:29.908Z","5","2","10","3","1","A5","ウェルネス志向層"
"AO-1","2024-12-05T00:01:55.703Z","10","3","16","7","1","1","ライフスタイル充実層"
"AO-1","2024-10-10T12:50:06.089Z","10","2","11","20","3","4","自己投資志向層"
"AO-1","2024-03-04T13:22:30.395Z","6","2","17","7","3","4","自己投資志向層"
"AO-1","2025-08-09T08:37:40.209Z","10","1","11","7","1","A5","ウェルネス志向層"
"AO-1","2024-04-13T08:32:46.093Z","4","1","18","10","3","1","ライフスタイル充実層"
"AO-1","2024-10-31T21:27:04.717Z","4","4","15","2","1","2","ファミリーサポート層"
"AO-1","2025-12-06T08:33:05.402Z","1","4","13","7","1","2","ファミリーサポート層"
"AO-1","2024-09-10T05:09:54.113Z","6","5","13","18","3","4","自己投資志向層"
"AO-1","2025-09-11T14:27:28.721Z","10","4","17","13","2","4","自己投資志向層"
"AO-1","2025-05-22T19:14:32.793Z","8","4","18","6","3","4","自己投資志向層"
"AO-1","2024-02-13T17:14:17.887Z","9","1","13","4","3","4","自己投資志向層"
"AO-1","2025-08-02T01:45:34.161Z","9","5","19","9","1","4","自己投資志向層"
"AO-1","2025-05-22T03:56:20.039Z","9","5","14","2","3","A5","ウェルネス志向層"
"AO-1","2024-02-21T10:48:43.892Z","1","5","18","5","2","1","ライフスタイル充実層"
"AO-1","2024-08-01T19:25:08.480Z","5","5","17","4","1","2","ファミリーサポート層"
"AO-1","2024-12-22T05:49:14.985Z","10","2","10","15","1","2","ファミリーサポート層"
"AO-1","2025-01-07T05:33:45.148Z","2","2","11","13","1","3","コスパ重視層"
"AO-1","2025-05-10T05:45:11.398Z","5","5","11","4","3","4","自己投資志向層"
"AO-1","2024-06-20T12:22:55.572Z","6","1","14","14","1","1","ライフスタイル充実層"
"AO-1","2025-12-30T09:24:20.977Z","1","5","19","18","3","1","ライフスタイル充実層"
"AO-1","2025-11-24T07:51:02.361Z","6","5","15","10","2","A5","ウェルネス志向層"
"AO-1","2025-08-04T11:22:51.773Z","2","1","14","5","3","A5","ウェルネス志向層"
"AO-1","2025-11-02T15:18:17.276Z","8","4","14","7","1","4","自己投資志向層"
"AO-1","2024-09-17T16:34:25.291Z","7","4","11","1","2","1","ライフスタイル充実層"
"AO-1","2024-08-23T03:06:21.899Z","2","5","15","19","3","3","コスパ重視層"
"AO-1","2024-07-12T06:23:32.654Z","9","2","19","12","1","4","自己投資志向層"
"AO-1","2025-10-20T23:55:12.529Z","9","2","13","11","2","3","コスパ重視層"
"AO-1","2024-02-21T00:51:10.795Z","6","4","10","6","2","4","自己投資志向層"
"AO-1","2024-02-02T00:42:10.898Z","1","1","18","5","1","3","コスパ重視層"
"AO-1","2024-09-28T19:05:52.024Z","2","4","17","8","1","2","ファミリーサポート層"
"AO-1","2024-07-11T21:14:34.169Z","6","4","19","2","2","4","自己投資志向層"
"AO-1","2024-12-21T10:21:53.587Z","10","3","12","7","2","A5","ウェルネス志向層"
"AO-1","2024-10-27T12:15:15.324Z","2","2","13","7","3","2","ファミリーサポート層"
"AO-1","2024-07-29T14:39:05.123Z","9","4","14","17","2","1","ライフスタイル充実層"
"AO-1","2025-05-14T02:04:19.715Z","1","3","11","3","3","1","ライフスタイル充実層"
"AO-1","2025-01-04T06:23:05.842Z","7","2","11","9","1","4","自己投資志向層"
"AO-1","2024-12-04T21:28:55.935Z","3","1","17","11","3","1","ライフスタイル充実層"
"AO-1","2024-07-28T21:14:10.449Z","2","1","16","6","3","2","ファミリーサポート層"
"AO-1","2025-09-02T01:04:00.108Z","10","5","13","15","1","2","ファミリーサポート層"
"AO-1","2025-05-26T12:43:55.430Z","1","2","13","3","2","A5","ウェルネス志向層"
"AO-1","2025-05-19T13:25:24.918Z","10","2","13","1","3","A5","ウェルネス志向層"
"AO-1","2025-09-16T10:41:09.053Z","10","5","18","19","3","3","コスパ重視層"
"AO-1","2025-06-22T13:46:42.351Z","3","5","10","8","2","2","ファミリーサポート層"
"AO-1","2024-10-23T12:02:57.209Z","3","2","11","11","1","2","ファミリーサポート層"
"AO-1","2024-02-17T16:38:40.138Z","4","2","11","5","1","4","自己投資志向層"
"AO-1","2024-06-17T16:55:14.747Z","9","3","19","9","3","A5","ウェルネス志向層"
"AO-1","2025-07-02T23:11:47.179Z","4","5","11","19","2","2","ファミリーサポート層"
"AO-1","2025-11-30T05:30:20.273Z","7","2","11","11","1","A5","ウェルネス志向層"
"AO-1","2024-10-22T01:05:26.472Z","9","2","14","8","1","4","自己投資志向層"
"AO-1","2025-02-15T20:36:31.125Z","2","1","19","11","1","2","ファミリーサポート層"
"AO-1","2025-05-02T21:14:01.724Z","9","3","19","11","1","1","ライフスタイル充実層"
"AO-1","2024-11-15T04:25:27.950Z","6","1","15","15","1","A5","ウェルネス志向層"
"AO-1","2025-07-16T12:27:45.983Z","6","3","15","8","2","1","ライフスタイル充実層"
"AO-1","2024-07-24T21:55:05.885Z","1","4","19","17","1","4","自己投資志向層"
"AO-1","2025-01-09T08:20:26.941Z","8","1","14","4","3","4","自己投資志向層"
"AO-1","2025-07-16T19:43:56.326Z","10","3","16","20","1","A5","ウェルネス志向層"
"AO-1","2025-12-05T13:08:13.181Z","6","2","19","16","3","A5","ウェルネス志向層"
"AO-1","2025-03-20T01:52:15.157Z","10","5","17","15","2","3","コスパ重視層"
"AO-1","2024-12-08T06:08:05.720Z","4","4","18","5","3","4","自己投資志向層"
"AO-1","2025-03-12T21:38:52.761Z","8","3","14","7","3","1","ライフスタイル充実層"
"AO-1","2025-12-12T13:12:12.269Z","8","4","16","9","2","3","コスパ重視層"
"AO-1","2024-06-02T00:08:54.565Z","1","2","14","20","2","2","ファミリーサポート層"
"AO-1","2024-05-14T12:46:33.260Z","1","3","10","6","3","A5","ウェルネス志向層"
"AO-1","2025-01-07T04:54:30.830Z","6","3","13","16","3","A5","ウェルネス志向層"
"AO-1","2025-10-25T18:53:00.006Z","10","1","11","14","3","4","自己投資志向層"
"AO-1","2025-04-09T00:56:07.790Z","6","1","16","14","2","3","コスパ重視層"
"AO-1","2024-09-26T15:21:45.941Z","1","4","19","12","1","1","ライフスタイル充実層"
"AO-1","2024-11-05T16:08:28.841Z","3","3","10","16","1","1","ライフスタイル充実層"
"AO-1","2024-04-05T05:59:11.397Z","6","4","19","2","2","4","自己投資志向層"
"AO-1","2025-10-24T15:27:23.008Z","6","2","15","18","2","3","コスパ重視層"
"AO-1","2024-02-24T09:32:49.761Z","1","5","19","15","3","1","ライフスタイル充実層"
"AO-1","2025-10-01T00:04:34.825Z","8","3","17","14","2","3","コスパ重視層"
"AO-1","2024-04-20T11:11:49.400Z","2","4","11","11","2","1","ライフスタイル充実層"
"AO-1","2024-09-06T14:24:29.271Z","1","1","10","13","1","1","ライフスタイル充実層"
"AO-1","2024-10-26T11:42:16.120Z","1","1","15","12","3","4","自己投資志向層"
"AO-1","2025-03-04T20:36:42.052Z","8","3","18","14","2","3","コスパ重視層"
"AO-1","2024-01-20T15:45:39.279Z","3","1","14","3","3","3","コスパ重視層"
"AO-1","2025-04-04T14:30:30.727Z","7","4","16","3","3","4","自己投資志向層"
"AO-1","2024-05-24T05:07:45.601Z","7","4","18","10","2","A5","ウェルネス志向層"
"AO-1","2025-11-09T11:26:08.957Z","10","1","18","3","3","2","ファミリーサポート層"
"AO-1","2025-02-03T22:12:03.352Z","10","4","17","6","1","1","ライフスタイル充実層"
"AO-1","2024-02-20T14:42:36.167Z","9","3","14","15","2","4","自己投資志向層"
"AO-1","2024-08-31T14:09:36.658Z","8","2","15","12","3","3","コスパ重視層"
"AO-1","2024-12-09T02:32:06.012Z","6","5","12","12","1","2","ファミリーサポート層"
"AO-1","2025-08-25T22:58:12.246Z","7","4","19","13","3","2","ファミリーサポート層"
"AO-1","2025-12-01T04:07:16.608Z","7","5","17","10","3","4","自己投資志向層"
"AO-1","2025-12-22T03:23:20.896Z","10","4","14","8","1","3","コスパ重視層"
"AO-1","2024-07-02T17:54:45.914Z","2","5","19","17","3","3","コスパ重視層"
"AO-1","2024-02-03T04:16:26.392Z","9","4","18","11","2","1","ライフスタイル充実層"
"AO-1","2025-06-03T11:38:16.118Z","4","1","14","13","2","4","自己投資志向層"
"AO-1","2025-12-13T09:45:41.596Z","6","5","15","20","2","A5","ウェルネス志向層"
"AO-1","2025-11-06T00:06:38.047Z","5","4","10","3","2","3","コスパ重視層"
"AO-1","2024-02-04T05:31:13.403Z","3","1","12","1","2","1","ライフスタイル充実層"
"AO-1","2025-02-11T21:36:00.784Z","7","1","15","7","1","1","ライフスタイル充実層"
"AO-1","2025-02-12T09:06:35.541Z","6","4","11","11","1","A5","ウェルネス志向層"
"AO-1","2024-10-08T11:55:55.651Z","8","5","19","17","1","A5","ウェルネス志向層"
"AO-1","2025-08-01T22:47:40.879Z","6","2","12","5","1","2","ファミリーサポート層"
"AO-1","2024-07-03T10:33:28.346Z","1","1","13","10","3","1","ライフスタイル充実層"
"AO-1","2025-06-08T06:31:12.592Z","10","5","16","12","2","3","コスパ重視層"
"AO-1","2024-08-30T08:24:34.503Z","9","5","16","20","1","2","ファミリーサポート層"
"AO-1","2025-12-14T09:27:11.629Z","7","3","19","15","1","2","ファミリーサポート層"
"AO-1","2024-07-31T22:37:25.697Z","7","2","10","2","2","4","自己投資志向層"
"AO-1","2024-07-24T22:56:56.331Z","10","5","11","20","3","1","ライフスタイル充実層"
"AO-1","2024-01-10T20:55:45.768Z","10","3","16","4","1","3","コスパ重視層"
"AO-1","2025-12-27T10:16:30.358Z","7","3","19","1","2","2","ファミリーサポート層"
"AO-1","2025-09-05T15:47:08.298Z","3","3","19","20","2","4","自己投資志向層"
"AO-1","2024-06-14T06:29:57.710Z","3","4","14","16","1","A5","ウェルネス志向層"
"AO-1","2024-11-23T12:53:16.425Z","5","2","17","17","2","2","ファミリーサポート層"
"AO-1","2025-10-30T07:40:23.289Z","4","1","12","2","3","1","ライフスタイル充実層"
"AO-1","2025-08-07T08:27:20.216Z","5","1","10","10","2","4","自己投資志向層"
"AO-1","2025-08-16T09:36:35.721Z","4","5","10","19","3","2","ファミリーサポート層"
"AO-1","2025-09-25T02:58:19.131Z","4","2","18","1","2","1","ライフスタイル充実層"
"AO-1","2025-07-20T15:30:17.303Z","9","3","13","19","2","1","ライフスタイル充実層"
"AO-1","2025-05-23T04:25:06.368Z","3","2","14","13","1","1","ライフスタイル充実層"
"AO-1","2025-12-06T16:42:50.715Z","7","5","15","4","3","1","ライフスタイル充実層"
"AO-1","2025-03-31T22:17:55.047Z","5","3","12","7","3","3","コスパ重視層"
"AO-1","2024-01-15T11:38:23.643Z","10","4","13","9","1","3","コスパ重視層"
"AO-1","2025-12-02T12:10:26.923Z","4","5","13","15","1","1","ライフスタイル充実層"
"AO-1","2025-08-02T17:46:10.360Z","8","1","17","11","2","1","ライフスタイル充実層"
"AO-1","2024-09-10T23:50:34.839Z","3","4","13","18","2","4","自己投資志向層"
"AO-1","2025-10-03T08:33:34.862Z","10","2","15","17","1","A5","ウェルネス志向層"
"AO-1","2024-03-04T17:15:30.580Z","9","4","16","1","2","A5","ウェルネス志向層"
"AO-1","2024-08-31T10:44:44.117Z","6","2","16","10","1","2","ファミリーサポート層"
"AO-1","2024-10-06T02:41:07.355Z","8","4","17","10","1","3","コスパ重視層"
"AO-1","2025-12-03T23:12:01.643Z","7","3","18","6","2","3","コスパ重視層"
"AO-1","2025-05-15T06:40:38.698Z","9","3","10","2","2","2","ファミリーサポート層"
"AO-1","2025-10-22T23:28:29.713Z","5","5","17","8","1","3","コスパ重視層"
"AO-1","2024-08-18T19:49:42.359Z","2","3","14","17","3","2","ファミリーサポート層"
"AO-1","2024-09-12T03:28:44.908Z","4","1","18","2","1","1","ライフスタイル充実層"
"AO-1","2025-11-15T17:10:04.689Z","2","5","12","20","3","2","ファミリーサポート層"
"AO-1","2025-09-24T13:50:27.575Z","10","2","16","20","1","2","ファミリーサポート層"
"AO-1","2024-01-15T21:36:54.709Z","3","3","11","19","1","A5","ウェルネス志向層"
"AO-1","2025-02-27T00:25:42.686Z","2","5","14","17","2","3","コスパ重視層"
"AO-1","2024-07-06T14:36:59.206Z","6","3","10","15","1","4","自己投資志向層"
"AO-1","2025-05-02T19:50:45.026Z","4","2","11","8","2","A5","ウェルネス志向層"
"AO-1","2025-11-28T22:38:51.760Z","10","2","11","16","1","4","自己投資志向層"
"AO-1","2024-06-17T16:00:48.030Z","6","5","15","15","2","1","ライフスタイル充実層"
"AO-1","2024-10-08T16:47:54.969Z","6","2","18","18","3","1","ライフスタイル充実層"
"AO-1","2025-12-03T13:39:01.470Z","2","1","19","20","2","1","ライフスタイル充実層"
"AO-1","2024-11-23T07:53:34.852Z","10","1","13","14","1","1","ライフスタイル充実層"
"AO-1","2024-07-02T22:56:57.579Z","9","3","11","1","1","3","コスパ重視層"
"AO-1","2025-01-31T09:33:20.656Z","1","5","16","2","3","2","ファミリーサポート層"
"AO-1","2024-03-22T06:18:20.280Z","6","1","19","7","1","1","ライフスタイル充実層"
"AO-1","2025-04-07T22:05:06.955Z","2","5","16","4","1","2","ファミリーサポート層"
"AO-1","2024-08-24T13:56:54.825Z","2","5","11","18","3","A5","ウェルネス志向層"
"AO-1","2024-08-11T03:35:57.281Z","9","2","15","2","1","A5","ウェルネス志向層"
"AO-1","2025-01-05T02:10:04.774Z","3","5","17","14","2","1","ライフスタイル充実層"
"AO-1","2025-01-19T09:15:04.973Z","6","2","17","16","3","1","ライフスタイル充実層"
"AO-1","2025-02-08T06:54:09.862Z","1","2","17","17","2","A5","ウェルネス志向層"
"AO-1","2025-03-12T00:47:39.479Z","3","4","13","11","3","1","ライフスタイル充実層"
"AO-1","2024-01-09T17:27:10.139Z","1","5","15","16","2","1","ライフスタイル充実層"
"AO-1","2025-04-25T08:31:53.448Z","3","5","10","1","1","2","ファミリーサポート層"
"AO-1","2024-06-14T11:02:11.288Z","5","1","18","3","1","3","コスパ重視層"
"AO-1","2025-01-27T16:44:27.207Z","2","1","17","8","2","1","ライフスタイル充実層"
"AO-1","2024-04-16T09:17:32.767Z","1","2","11","20","1","4","自己投資志向層"
"AO-1","2025-05-10T05:13:18.790Z","2","2","16","5","2","2","ファミリーサポート層"
"AO-1","2024-12-06T05:07:43.162Z","7","2","15","5","2","4","自己投資志向層"
"AO-1","2024-12-29T10:53:31.137Z","8","2","15","1","1","4","自己投資志向層"
"AO-1","2024-03-24T18:33:14.346Z","4","1","11","10","3","2","ファミリーサポート層"
"AO-1","2025-10-13T04:28:07.457Z","7","3","11","19","1","A5","ウェルネス志向層"
"AO-1","2025-06-01T15:18:21.240Z","10","2","13","20","3","A5","ウェルネス志向層"
"AO-1","2025-06-10T22:41:30.448Z","3","2","18","20","3","1","ライフスタイル充実層"
"AO-1","2025-02-07T06:26:04.000Z","10","2","10","1","3","1","ライフスタイル充実層"
"AO-1","2024-08-07T05:52:30.254Z","7","5","10","16","2","4","自己投資志向層"
"AO-1","2025-07-08T21:40:34.793Z","7","3","10","10","2","4","自己投資志向層"
"AO-1","2024-08-29T19:12:16.995Z","6","2","11","5","1","2","ファミリーサポート層"
"AO-1","2025-10-15T00:45:42.311Z","1","5","16","20","1","1","ライフスタイル充実層"
"AO-1","2024-02-22T17:01:44.239Z","6","2","17","5","3","4","自己投資志向層"
"AO-1","2025-05-18T00:45:23.602Z","10","1","13","10","2","4","自己投資志向層"
"AO-1","2024-05-30T10:48:43.379Z","2","4","19","3","2","A5","ウェルネス志向層"
"AO-1","2024-03-19T05:50:49.220Z","8","4","17","7","3","1","ライフスタイル充実層"
"AO-1","2025-09-20T04:18:24.269Z","10","3","19","3","3","4","自己投資志向層"
"AO-1","2024-04-07T12:39:24.783Z","3","5","17","5","1","4","自己投資志向層"
"AO-1","2025-03-16T00:03:54.517Z","4","1","18","12","1","1","ライフスタイル充実層"
"AO-1","2025-02-25T16:51:53.783Z","8","3","13","14","1","1","ライフスタイル充実層"
"AO-1","2025-05-08T19:06:34.870Z","2","5","13","18","2","4","自己投資志向層"
"AO-1","2025-03-28T02:55:20.002Z","9","4","14","3","2","2","ファミリーサポート層"
"AO-1","2025-12-07T21:07:47.062Z","3","3","14","15","2","2","ファミリーサポート層"
"AO-1","2025-10-03T16:06:37.878Z","9","5","17","13","3","3","コスパ重視層"
"AO-1","2024-04-24T19:48:40.541Z","5","1","14","2","2","A5","ウェルネス志向層"
"AO-1","2025-11-23T01:34:28.930Z","7","4","13","7","3","1","ライフスタイル充実層"
"AO-1","2024-08-04T13:33:34.197Z","8","2","13","12","1","A5","ウェルネス志向層"
"AO-1","2024-06-23T20:22:38.084Z","7","5","13","7","1","4","自己投資志向層"
"AO-1","2025-03-01T21:43:50.435Z","3","2","18","15","3","1","ライフスタイル充実層"
"AO-1","2024-11-19T18:51:41.761Z","6","1","12","17","3","1","ライフスタイル充実層"
